	src	dest	pathway	source	type	src_tf	dest_tf	species
Wnt1_Fzd5	Wnt1	Fzd5	Cushing syndrome	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd5	Wnt1	Fzd5	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd5	Wnt1	Fzd5	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd5	Wnt1	Fzd5	Proteoglycans in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd5	Wnt1	Fzd5	Basal cell carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd5	Wnt1	Fzd5	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd5	Wnt1	Fzd5	Hepatocellular carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd5	Wnt1	Fzd5	Gastric cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd6	Wnt1	Fzd6	mTOR signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd6	Wnt1	Fzd6	Wnt signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd6	Wnt1	Fzd6	Hippo signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd6	Wnt1	Fzd6	Signaling pathways regulating pluripotency of stem cells	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd6	Wnt1	Fzd6	Melanogenesis	KEGG	Process(activation),Process(phosphorylation)	NO	NO	Mouse
Wnt1_Fzd6	Wnt1	Fzd6	Cushing syndrome	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd6	Wnt1	Fzd6	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd6	Wnt1	Fzd6	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd6	Wnt1	Fzd6	Proteoglycans in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd6	Wnt1	Fzd6	Basal cell carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd6	Wnt1	Fzd6	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd6	Wnt1	Fzd6	Hepatocellular carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd6	Wnt1	Fzd6	Gastric cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd7	Wnt1	Fzd7	mTOR signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd7	Wnt1	Fzd7	Wnt signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd7	Wnt1	Fzd7	Hippo signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd7	Wnt1	Fzd7	Signaling pathways regulating pluripotency of stem cells	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd7	Wnt1	Fzd7	Melanogenesis	KEGG	Process(activation),Process(phosphorylation)	NO	NO	Mouse
Wnt1_Fzd7	Wnt1	Fzd7	Cushing syndrome	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd7	Wnt1	Fzd7	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd7	Wnt1	Fzd7	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd7	Wnt1	Fzd7	Proteoglycans in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd7	Wnt1	Fzd7	Basal cell carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd7	Wnt1	Fzd7	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd7	Wnt1	Fzd7	Hepatocellular carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd7	Wnt1	Fzd7	Gastric cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd8	Wnt1	Fzd8	mTOR signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd8	Wnt1	Fzd8	Wnt signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd8	Wnt1	Fzd8	Hippo signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd8	Wnt1	Fzd8	Signaling pathways regulating pluripotency of stem cells	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd8	Wnt1	Fzd8	Melanogenesis	KEGG	Process(activation),Process(phosphorylation)	NO	NO	Mouse
Wnt1_Fzd8	Wnt1	Fzd8	Cushing syndrome	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd8	Wnt1	Fzd8	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd8	Wnt1	Fzd8	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd8	Wnt1	Fzd8	Proteoglycans in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd8	Wnt1	Fzd8	Basal cell carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd8	Wnt1	Fzd8	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd8	Wnt1	Fzd8	Hepatocellular carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd8	Wnt1	Fzd8	Gastric cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd9	Wnt1	Fzd9	mTOR signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd9	Wnt1	Fzd9	Wnt signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd9	Wnt1	Fzd9	Hippo signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd9	Wnt1	Fzd9	Signaling pathways regulating pluripotency of stem cells	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd9	Wnt1	Fzd9	Melanogenesis	KEGG	Process(activation),Process(phosphorylation)	NO	NO	Mouse
Wnt1_Fzd9	Wnt1	Fzd9	Cushing syndrome	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd9	Wnt1	Fzd9	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd9	Wnt1	Fzd9	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd9	Wnt1	Fzd9	Proteoglycans in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd9	Wnt1	Fzd9	Basal cell carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd9	Wnt1	Fzd9	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd9	Wnt1	Fzd9	Hepatocellular carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Fzd9	Wnt1	Fzd9	Gastric cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Lrp5	Wnt1	Lrp5	mTOR signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Lrp5	Wnt1	Lrp5	Wnt signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Lrp5	Wnt1	Lrp5	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Lrp5	Wnt1	Lrp5	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Lrp5	Wnt1	Lrp5	Hepatocellular carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Lrp5	Wnt1	Lrp5	Gastric cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Lrp6	Wnt1	Lrp6	mTOR signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Lrp6	Wnt1	Lrp6	Wnt signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Lrp6	Wnt1	Lrp6	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Lrp6	Wnt1	Lrp6	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Lrp6	Wnt1	Lrp6	Hepatocellular carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt1_Lrp6	Wnt1	Lrp6	Gastric cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd1	Wnt2	Fzd1	mTOR signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd1	Wnt2	Fzd1	Wnt signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd1	Wnt2	Fzd1	Hippo signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd1	Wnt2	Fzd1	Signaling pathways regulating pluripotency of stem cells	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd1	Wnt2	Fzd1	Melanogenesis	KEGG	Process(activation),Process(phosphorylation)	NO	NO	Mouse
Wnt2_Fzd1	Wnt2	Fzd1	Cushing syndrome	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd1	Wnt2	Fzd1	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd1	Wnt2	Fzd1	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd1	Wnt2	Fzd1	Proteoglycans in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd1	Wnt2	Fzd1	Basal cell carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd1	Wnt2	Fzd1	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd1	Wnt2	Fzd1	Hepatocellular carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd1	Wnt2	Fzd1	Gastric cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd2	Wnt2	Fzd2	mTOR signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd2	Wnt2	Fzd2	Wnt signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd2	Wnt2	Fzd2	Hippo signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd2	Wnt2	Fzd2	Signaling pathways regulating pluripotency of stem cells	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd2	Wnt2	Fzd2	Melanogenesis	KEGG	Process(activation),Process(phosphorylation)	NO	NO	Mouse
Wnt2_Fzd2	Wnt2	Fzd2	Cushing syndrome	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd2	Wnt2	Fzd2	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd2	Wnt2	Fzd2	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd2	Wnt2	Fzd2	Proteoglycans in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd2	Wnt2	Fzd2	Basal cell carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd2	Wnt2	Fzd2	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd2	Wnt2	Fzd2	Hepatocellular carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd2	Wnt2	Fzd2	Gastric cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd3	Wnt2	Fzd3	mTOR signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd3	Wnt2	Fzd3	Wnt signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd3	Wnt2	Fzd3	Hippo signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd3	Wnt2	Fzd3	Signaling pathways regulating pluripotency of stem cells	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd3	Wnt2	Fzd3	Melanogenesis	KEGG	Process(activation),Process(phosphorylation)	NO	NO	Mouse
Wnt2_Fzd3	Wnt2	Fzd3	Cushing syndrome	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd3	Wnt2	Fzd3	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd3	Wnt2	Fzd3	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd3	Wnt2	Fzd3	Proteoglycans in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd3	Wnt2	Fzd3	Basal cell carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd3	Wnt2	Fzd3	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd3	Wnt2	Fzd3	Hepatocellular carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd3	Wnt2	Fzd3	Gastric cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd4	Wnt2	Fzd4	mTOR signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd4	Wnt2	Fzd4	Wnt signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd4	Wnt2	Fzd4	Hippo signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd4	Wnt2	Fzd4	Signaling pathways regulating pluripotency of stem cells	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd4	Wnt2	Fzd4	Melanogenesis	KEGG	Process(activation),Process(phosphorylation)	NO	NO	Mouse
Wnt2_Fzd4	Wnt2	Fzd4	Cushing syndrome	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd4	Wnt2	Fzd4	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd4	Wnt2	Fzd4	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd4	Wnt2	Fzd4	Proteoglycans in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd4	Wnt2	Fzd4	Basal cell carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd4	Wnt2	Fzd4	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd4	Wnt2	Fzd4	Hepatocellular carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd4	Wnt2	Fzd4	Gastric cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd5	Wnt2	Fzd5	mTOR signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd5	Wnt2	Fzd5	Wnt signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd5	Wnt2	Fzd5	Hippo signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd5	Wnt2	Fzd5	Signaling pathways regulating pluripotency of stem cells	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd5	Wnt2	Fzd5	Melanogenesis	KEGG	Process(activation),Process(phosphorylation)	NO	NO	Mouse
Wnt2_Fzd5	Wnt2	Fzd5	Cushing syndrome	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd5	Wnt2	Fzd5	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd5	Wnt2	Fzd5	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd5	Wnt2	Fzd5	Proteoglycans in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd5	Wnt2	Fzd5	Basal cell carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd5	Wnt2	Fzd5	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd5	Wnt2	Fzd5	Hepatocellular carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd5	Wnt2	Fzd5	Gastric cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd7	Wnt2	Fzd7	mTOR signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd7	Wnt2	Fzd7	Wnt signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd7	Wnt2	Fzd7	Hippo signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd7	Wnt2	Fzd7	Signaling pathways regulating pluripotency of stem cells	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd7	Wnt2	Fzd7	Melanogenesis	KEGG	Process(activation),Process(phosphorylation)	NO	NO	Mouse
Wnt2_Fzd7	Wnt2	Fzd7	Cushing syndrome	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd7	Wnt2	Fzd7	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd7	Wnt2	Fzd7	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd7	Wnt2	Fzd7	Proteoglycans in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd7	Wnt2	Fzd7	Basal cell carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd7	Wnt2	Fzd7	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd7	Wnt2	Fzd7	Hepatocellular carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd7	Wnt2	Fzd7	Gastric cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd8	Wnt2	Fzd8	mTOR signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd8	Wnt2	Fzd8	Wnt signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd8	Wnt2	Fzd8	Hippo signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd8	Wnt2	Fzd8	Signaling pathways regulating pluripotency of stem cells	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd8	Wnt2	Fzd8	Melanogenesis	KEGG	Process(activation),Process(phosphorylation)	NO	NO	Mouse
Wnt2_Fzd8	Wnt2	Fzd8	Cushing syndrome	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd8	Wnt2	Fzd8	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd8	Wnt2	Fzd8	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd8	Wnt2	Fzd8	Proteoglycans in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd8	Wnt2	Fzd8	Basal cell carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd8	Wnt2	Fzd8	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd8	Wnt2	Fzd8	Hepatocellular carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd8	Wnt2	Fzd8	Gastric cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd9	Wnt2	Fzd9	mTOR signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd9	Wnt2	Fzd9	Wnt signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd9	Wnt2	Fzd9	Hippo signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd9	Wnt2	Fzd9	Signaling pathways regulating pluripotency of stem cells	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd9	Wnt2	Fzd9	Melanogenesis	KEGG	Process(activation),Process(phosphorylation)	NO	NO	Mouse
Wnt2_Fzd9	Wnt2	Fzd9	Cushing syndrome	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd9	Wnt2	Fzd9	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd9	Wnt2	Fzd9	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd9	Wnt2	Fzd9	Proteoglycans in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd9	Wnt2	Fzd9	Basal cell carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd9	Wnt2	Fzd9	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd9	Wnt2	Fzd9	Hepatocellular carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Fzd9	Wnt2	Fzd9	Gastric cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Lrp5	Wnt2	Lrp5	mTOR signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Lrp5	Wnt2	Lrp5	Wnt signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Lrp5	Wnt2	Lrp5	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Lrp5	Wnt2	Lrp5	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Lrp5	Wnt2	Lrp5	Hepatocellular carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt2_Lrp5	Wnt2	Lrp5	Gastric cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2b_Fzd4	Wnt2b	Fzd4	mTOR signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2b_Fzd4	Wnt2b	Fzd4	Wnt signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2b_Fzd4	Wnt2b	Fzd4	Hippo signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt2b_Fzd4	Wnt2b	Fzd4	Signaling pathways regulating pluripotency of stem cells	KEGG	Process(activation)	NO	NO	Mouse
Wnt2b_Fzd4	Wnt2b	Fzd4	Melanogenesis	KEGG	Process(activation),Process(phosphorylation)	NO	NO	Mouse
Wnt2b_Fzd4	Wnt2b	Fzd4	Cushing syndrome	KEGG	Process(activation)	NO	NO	Mouse
Wnt2b_Fzd4	Wnt2b	Fzd4	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Mouse
Wnt2b_Fzd4	Wnt2b	Fzd4	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2b_Fzd4	Wnt2b	Fzd4	Proteoglycans in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2b_Fzd4	Wnt2b	Fzd4	Basal cell carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt2b_Fzd4	Wnt2b	Fzd4	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt2b_Fzd4	Wnt2b	Fzd4	Hepatocellular carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt2b_Fzd4	Wnt2b	Fzd4	Gastric cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd1	Wnt3	Fzd1	mTOR signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd1	Wnt3	Fzd1	Wnt signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd1	Wnt3	Fzd1	Hippo signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd1	Wnt3	Fzd1	Signaling pathways regulating pluripotency of stem cells	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd1	Wnt3	Fzd1	Melanogenesis	KEGG	Process(activation),Process(phosphorylation)	NO	NO	Mouse
Wnt3_Fzd1	Wnt3	Fzd1	Cushing syndrome	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd1	Wnt3	Fzd1	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd1	Wnt3	Fzd1	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd1	Wnt3	Fzd1	Proteoglycans in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd1	Wnt3	Fzd1	Basal cell carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd1	Wnt3	Fzd1	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd1	Wnt3	Fzd1	Hepatocellular carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd1	Wnt3	Fzd1	Gastric cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd2	Wnt3	Fzd2	mTOR signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd2	Wnt3	Fzd2	Wnt signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd2	Wnt3	Fzd2	Hippo signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd2	Wnt3	Fzd2	Signaling pathways regulating pluripotency of stem cells	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd2	Wnt3	Fzd2	Melanogenesis	KEGG	Process(activation),Process(phosphorylation)	NO	NO	Mouse
Wnt3_Fzd2	Wnt3	Fzd2	Cushing syndrome	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd2	Wnt3	Fzd2	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd2	Wnt3	Fzd2	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd2	Wnt3	Fzd2	Proteoglycans in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd2	Wnt3	Fzd2	Basal cell carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd2	Wnt3	Fzd2	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd2	Wnt3	Fzd2	Hepatocellular carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd2	Wnt3	Fzd2	Gastric cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd3	Wnt3	Fzd3	mTOR signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd3	Wnt3	Fzd3	Wnt signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd3	Wnt3	Fzd3	Hippo signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd3	Wnt3	Fzd3	Signaling pathways regulating pluripotency of stem cells	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd3	Wnt3	Fzd3	Melanogenesis	KEGG	Process(activation),Process(phosphorylation)	NO	NO	Mouse
Wnt3_Fzd3	Wnt3	Fzd3	Cushing syndrome	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd3	Wnt3	Fzd3	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd3	Wnt3	Fzd3	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd3	Wnt3	Fzd3	Proteoglycans in cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd3	Wnt3	Fzd3	Basal cell carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd3	Wnt3	Fzd3	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd3	Wnt3	Fzd3	Hepatocellular carcinoma	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd3	Wnt3	Fzd3	Gastric cancer	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd5	Wnt3	Fzd5	mTOR signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd5	Wnt3	Fzd5	Wnt signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd5	Wnt3	Fzd5	Hippo signaling pathway	KEGG	Process(activation)	NO	NO	Mouse
Wnt3_Fzd5	Wnt3	Fzd5	Signaling pathways regulating pluripotency of stem cells	KEGG	Process(activation)	NO	NO	Mouse
